order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_method,order_status,total_amount
bf8a4314-6fd6-4300-a255-d232646752a3,9ab55058-4673-4525-9a83-5d5a0ef00324,3cd6004a-f681-4e9a-8c9e-bfce372c2013,2023-09-30,4,17678.00,0.00,Standard,Cancelled,70712.00
c90c69b0-1ede-4778-bb83-2930c5693941,286e8aa9-9bfa-4981-afec-9dc2d3b4e7e2,3cd6004a-f681-4e9a-8c9e-bfce372c2013,2024-12-24,5,17678.00,4.00,Standard,Pending,84854.40
d08e25a5-e417-404c-b26a-bb18393fe0c6,e43c6742-728b-4e35-8227-f577064fd51f,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-06-15,3,18485.00,5.00,Express,Completed,52682.25
4de47da5-81c6-43cf-b3fc-83741d32a8df,df475205-b131-411d-b2a0-62d0100825a2,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2025-04-06,4,18485.00,5.00,Standard,Processing,70243.00
48d36a81-cb28-4911-96d4-d9a5c9aa8ef7,d301a796-c3ce-41a8-86bf-43f64db34ba5,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-11-04,4,18485.00,0.00,Standard,Completed,73940.00
f2a2f7d7-a553-465b-956a-7fd1825ecf24,3d6f3e2a-ffe1-4df9-be90-10940d628a32,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-09-12,1,18485.00,1.00,Standard,Processing,18300.15
5176f8b7-ce3b-4610-b9d1-45513070c153,9e920426-c37a-45a3-b759-9b1d7b2d6d0e,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-12-11,4,18485.00,2.00,Express,Cancelled,72461.20
145e1d29-97f8-469e-b89b-840e3ad5c838,1802850a-c470-433d-b433-363ca674b327,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-07-01,4,18485.00,4.00,Standard,Completed,70982.40
1bc5cf97-8a08-42bb-9141-a438120754a5,a0d4bca1-0016-4cd6-9e3a-2bf55b268cee,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-11-06,1,18485.00,4.00,Express,On Hold,17745.60
4ca226e5-7bc0-4087-9ec7-0caf58be234a,7b0a674e-8a99-4a2d-bf2d-086c920975b6,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-11-27,2,18485.00,5.00,Express,Pending,35121.50
7c8ea9e0-1608-4961-a4ba-68399511b6d9,5e1ca559-678b-412d-8bc4-096bf60204e7,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-11-21,3,18485.00,3.00,Standard,Pending,53791.35
0f5f7dac-f235-4853-92b7-cd06805dd73b,f19c3812-7b78-49c7-ac5c-054b741b6482,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2025-02-07,2,18485.00,5.00,Standard,Processing,35121.50
1f345c76-05f9-4a08-b3db-55004b650b3c,f1e10f7f-8bc0-4d69-a1fc-15ce7445b308,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2025-01-27,3,18485.00,2.00,Express,Returned,54345.90
30c83c46-dc59-4dfe-8c5b-56b2e4922762,33bdc351-ec6a-4438-9131-879a620a34b8,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-06-23,2,18485.00,0.00,Standard,On Hold,36970.00
760b1ea6-a4b5-4f39-ad30-4f3a0ebf2737,dbe46094-87b7-435d-876a-6a80ffa4e279,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-11-26,5,18485.00,5.00,2-day,Completed,87803.75
31831919-6d71-4f58-aae7-847e1b7d77fd,025c9dc5-0d13-4d48-b10c-52bec9a0867a,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-01-12,5,18485.00,0.00,Express,Completed,92425.00
9c3bcde9-fa2c-4725-ba39-6dd691d6feb7,211af8d4-2501-43f2-a46c-e15136e11363,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-11-16,2,18485.00,2.00,Express,Cancelled,36230.60
49f2a4fe-99ac-416b-a3ce-ca3744a28094,a9241beb-46fe-4821-b8e2-c75bfaa1f61d,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-05-17,5,18485.00,4.00,Express,Cancelled,88728.00
f34f47dd-383b-416e-ac49-3b1d3ba41f28,0bae2b27-f4b4-4c57-8c78-63fa5bb03760,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-10-14,3,18485.00,3.00,2-day,Completed,53791.35
de58cdce-8e8b-45db-b8d8-629fdba69d9a,50f9f287-ec5e-4653-810e-e4cb198002f0,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-11-11,5,18485.00,0.00,Standard,On Hold,92425.00
6870a569-ad3c-4bcf-b821-fbe4eb3a2860,c59db6dd-2474-4d21-8b9a-1c282a62e5b6,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-10-11,1,18485.00,4.00,Express,Shipped,17745.60
3afe44c2-5035-4269-b159-5f0ed0d24501,fdc52b5f-cab6-4623-8f66-7c01a4df15c0,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-05-24,2,18485.00,5.00,Express,Completed,35121.50
2ad797d1-02f9-4624-bfbf-8ccf70873989,5cc98667-0b97-4e8b-912d-eb8a4a468f1d,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2025-03-18,2,18485.00,0.00,2-day,Completed,36970.00
6b9ad98f-3544-4c87-a265-4dde5e94bf32,8aa3bedf-1763-4dd8-b9df-824505e6f3ec,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-08-29,1,18485.00,0.00,2-day,Processing,18485.00
8f3efefc-450d-4980-a83b-bde127925b24,44ebd8a1-fb3a-45f4-89b0-78ba086c3005,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-03-10,2,18485.00,2.00,Standard,Completed,36230.60
5583c162-699d-4e18-baa7-5229685f513a,74d56b86-72c6-4de8-8349-7dceffba03f6,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-10-30,2,18485.00,4.00,Standard,Completed,35491.20
20f39a32-f460-4ef1-ba0e-7c9faa3a3aa1,fbe06255-2ec5-457d-be64-4ff0366b7466,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-07-17,3,18485.00,4.00,2-day,Returned,53236.80
1be1bc18-6712-4c80-b127-4125770fc777,451f2f6a-9d53-4cdb-b0ef-87792ddb863c,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-12-18,2,18485.00,3.00,Standard,Completed,35860.90
29a0dcfd-89a2-424f-a6f4-7fee894f18f4,ccd3ff91-e060-4601-b1cd-3b802a171549,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2025-02-17,3,18485.00,4.00,2-day,Cancelled,53236.80
d3afe9a3-39fd-40c9-bea6-9488c7d9b661,b502345d-8590-4ea7-9f62-8df1f1623cf0,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-07-11,5,18485.00,5.00,Standard,On Hold,87803.75
350f0362-489e-44f6-bec3-370ddff44a12,3901d478-e813-4f58-b577-4a2ccf0d650e,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-09-21,3,18485.00,4.00,2-day,Returned,53236.80
94dc9fcc-a2ba-4800-ba20-448189d773e5,d62e26b5-ac84-41b1-9359-45ea8ef06849,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-08-06,2,18485.00,3.00,Standard,Completed,35860.90
5fd1ba15-c504-40f3-a2e0-c69832bf46fa,6ab5b979-2536-483f-acdb-06e4a2000fac,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-08-17,4,18485.00,2.00,Standard,Completed,72461.20
1025578a-29a6-46e9-a165-7d9b1a0d9b58,93e8224a-91a5-467d-bee2-339800db0d66,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-07-11,4,18485.00,1.00,Standard,On Hold,73200.60
3a84b1b8-bc38-430d-9837-846ef98e6382,d06de494-f9a2-4e65-b838-2a9bf5f3fccd,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-01-11,4,18485.00,1.00,Standard,Cancelled,73200.60
3d09f41d-5e66-4ecc-86da-eee7a062015a,05fe0483-c1ee-4530-96da-588821974f9d,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-06-11,3,18485.00,1.00,Standard,Completed,54900.45
10d3b49d-0891-48e1-9a78-38151bee39ad,51271f9a-d172-4c22-9429-e87bd9177218,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-01-02,5,18485.00,0.00,Standard,Completed,92425.00
59a7db8a-bca7-45b8-baaa-ad053edf19fe,b4bd9754-05a3-4543-89e8-ebc8d7da898a,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-07-21,2,18485.00,4.00,Express,Cancelled,35491.20
25111096-1c65-40ab-bede-cd612ec921c7,58f8ecb1-198b-4903-b2f1-dd1cbd9b4c1e,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-10-06,1,18485.00,5.00,Standard,Completed,17560.75
ad4a41cb-93bd-4b71-b60b-a12a79c08b84,1bbeab24-5e70-47ad-9183-fc61b4d4a4f3,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-05-20,5,18485.00,5.00,2-day,Completed,87803.75
f67665c7-72d5-430e-9ec8-fc187aa91d87,62f76b24-dc9a-4839-9c25-d1b2f7ef806c,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-08-05,3,18485.00,1.00,Standard,Cancelled,54900.45
0abf5fc4-a2e2-425a-86ab-d05d402348e0,a2f66601-fa02-414b-8f71-577bb5ea4ef0,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-02-16,2,18485.00,1.00,Standard,Completed,36600.30
d8948c24-0c10-4ad8-9575-83ae940b7c90,322ee6c5-1832-47da-99a2-dc5a5fddb878,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-05-20,1,18485.00,0.00,Standard,Cancelled,18485.00
6a7e2727-d373-487a-92b7-de28d4bfd580,06baab5f-436d-4e5b-90d1-d0cfa70302d7,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-11-03,5,18485.00,2.00,Standard,Completed,90576.50
a1bfa477-11c1-44ad-8458-51f949587d33,f6990dd1-4dbd-4817-b9e3-b8c86912095c,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2024-03-31,3,18485.00,2.00,Standard,Returned,54345.90
91d0019e-699e-4584-b351-f3ca33aea94b,5ee200f7-28b4-4e8e-a014-6c9fbd06ce63,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-08-16,4,18485.00,3.00,Standard,Cancelled,71721.80
d6ebf522-609f-4299-a9c9-29f5219b9c2e,90a746a4-447b-4921-b654-bb72e9458ae2,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-08-21,2,18485.00,3.00,Standard,Cancelled,35860.90
5619d913-4178-471d-a88e-1015f3e8af15,a27c3825-0a3d-46f3-9eda-f39af3d999f9,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-12-18,5,18485.00,4.00,2-day,Returned,88728.00
6b14b5a2-b5f6-4b83-a4cf-5622ef98ec3f,c4b43c5f-479d-4245-8550-ce90f543614d,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2023-01-21,5,18485.00,2.00,2-day,Completed,90576.50
f57f8779-2771-4706-b014-98bf03b12c42,99f8898b-e180-4728-9b70-1400d912bf39,3e5ba047-325f-49c3-ac71-f84e91ded9ca,2022-07-29,1,18485.00,0.00,2-day,On Hold,18485.00
e4e686bb-daac-4350-9d6f-dd9d295d2595,f2b18668-831f-4290-b19a-b4034b6fc306,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-09-20,3,20730.00,3.00,Standard,Processing,60324.30
ca57f740-c5a7-4681-9369-311ceb5db8c3,532a2c21-49bc-466c-ab15-a04deb5ed734,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-07-09,3,20730.00,4.00,Standard,Cancelled,59702.40
bd53fbca-052d-487e-84a5-30279a17abea,15f3b8c2-d5e1-4500-8930-2be5d41cfc3f,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-12-06,3,20730.00,5.00,2-day,Cancelled,59080.50
e772d08c-d009-47d5-9e0f-6df40cdc33a4,90a746a4-447b-4921-b654-bb72e9458ae2,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-07-11,1,20730.00,4.00,Standard,Cancelled,19900.80
50358afb-d868-46b0-a14f-f44e927a03ef,f0761005-39ab-4080-aff8-46bd5b39799a,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-05-06,2,20730.00,5.00,2-day,Completed,39387.00
ed08ae51-2485-4b93-8c71-8857b7577998,fa327c76-d187-49f5-a230-d67af35d8e6b,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-11-17,1,20730.00,5.00,2-day,Completed,19693.50
53a97999-fd80-4229-9de4-8cb0d091044f,3dc4bec8-b03e-4bfa-98d3-60e434469b1a,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-01-28,5,20730.00,4.00,2-day,Completed,99504.00
e068dff2-a259-48f9-83df-8a342cdc7ea1,8cd2315e-092a-451a-80ab-8dfbbd307532,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-07-24,1,20730.00,2.00,Standard,Completed,20315.40
2d4f11c9-a13b-4046-95c1-7b8b0f4135b6,1e9dc023-71d3-4681-912c-d121a79673c7,42d7313c-7e7f-4b76-96a5-756801afea1a,2025-03-22,3,20730.00,4.00,2-day,Cancelled,59702.40
e57b2150-3541-43ee-b140-998ca5ceafa5,e157be4f-227b-4dc9-befc-bd88475d2fb9,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-07-15,2,20730.00,4.00,Standard,Returned,39801.60
2431e984-feba-4056-9574-1d8eedad8514,0641d68f-7648-4882-90e9-0b791d837c36,42d7313c-7e7f-4b76-96a5-756801afea1a,2025-03-19,1,20730.00,1.00,Express,Returned,20522.70
92afdd56-8b7b-496c-812a-a305b415a8a9,c814b8fa-cbf1-47d3-bd39-6762b322756c,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-02-05,2,20730.00,3.00,Express,Cancelled,40216.20
db90d7bb-4081-403e-9231-fa7dc2e733ba,19ad8bac-1b95-4164-a544-c4d84567fe72,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-11-01,4,20730.00,5.00,2-day,Completed,78774.00
503c34f6-62a9-4c9f-9186-30b5b771e8ff,c1e086ac-17b3-4f80-afe9-8dc1ccebe87f,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-09-10,4,20730.00,0.00,Express,Completed,82920.00
046858e4-a373-45d8-88cd-ca33b5bbbcee,1b1369f9-c26b-43aa-bc6e-f87ccbbfad01,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-07-20,5,20730.00,5.00,Standard,Shipped,98467.50
5da9c6d6-2415-4f34-88b9-bcba2e9a7e8c,ccc47872-d86f-49e1-9b4f-aa6724a51a50,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-03-22,3,20730.00,0.00,Express,Completed,62190.00
ac65f1cf-0da4-40d0-a11f-564886995895,8452aec2-72de-4024-968c-0bf675679d25,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-04-21,2,20730.00,3.00,Standard,Completed,40216.20
294f5f0a-c323-4dfb-bb94-eb6e1a0528e6,0d0626d2-4395-4e1f-ae87-2c4fe52ac1e8,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-10-09,1,20730.00,4.00,2-day,Pending,19900.80
f2734c31-e2f2-4505-ab35-860eb6014e8d,3b264c9b-686c-4483-9f60-fe5160619a8e,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-12-08,3,20730.00,3.00,Standard,Completed,60324.30
7bdaf4d2-1898-4f3a-838d-488eac0da2ab,6ed3da83-d324-48be-ae76-77c6cdd8efcd,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-12-06,2,20730.00,0.00,Standard,Cancelled,41460.00
36f34beb-158a-49f4-9c36-8aea53cd7750,8d17c295-c506-4fed-92fd-d8a2487adb4e,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-05-23,4,20730.00,2.00,Standard,Completed,81261.60
e4bc7c6f-a1c6-49e5-a8c0-b2d83b21898d,d233d4fb-fccc-4b6d-8c27-01e7ec51bf13,42d7313c-7e7f-4b76-96a5-756801afea1a,2025-04-11,5,20730.00,0.00,2-day,On Hold,103650.00
f156ed1c-fc47-4ac0-81b0-b003ca00ae70,0229bd9a-2474-4f63-9d5e-fed257376f07,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-08-12,5,20730.00,1.00,Standard,Shipped,102613.50
6e61b4b7-206d-47a2-8c5a-a5341f504b1a,f99cd320-2bfa-485f-8b22-1039b82bc0ba,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-08-18,3,20730.00,5.00,Standard,Completed,59080.50
354a37af-e4a3-42b5-a02c-fe040cf70245,e1140823-e7c9-4922-8c14-f829bdb2054a,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-10-21,4,20730.00,3.00,2-day,Completed,80432.40
18042a2a-34ff-42a4-9693-5856c7094783,7012e2f7-0592-422d-b36c-0aa6cf88fccd,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-10-15,1,20730.00,0.00,Standard,On Hold,20730.00
eb7725f8-c70e-4923-aff0-7bece5f8c384,9a22899f-745e-481c-b520-940bb1a561dd,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-05-04,3,20730.00,3.00,Standard,Returned,60324.30
98d0e15d-9929-449d-86fb-0014f40c8b20,8cd7877d-47dd-4647-8365-42399e786b82,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-03-23,5,20730.00,1.00,Standard,Processing,102613.50
178774ea-c533-4480-82a6-ebebd20035b8,682699cf-a895-439b-aa7f-d979d4f90bed,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-09-03,3,20730.00,1.00,2-day,Completed,61568.10
435a7741-acfd-4556-8151-0d21de344bb1,0ead59ce-0a71-4809-9e77-5c6eaa963e31,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-07-22,3,20730.00,1.00,Standard,Shipped,61568.10
bc433dc3-9eb5-4684-975c-cb598105610f,2d807d96-0a36-4f17-adbd-aadf055e46d1,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-11-03,3,20730.00,4.00,Standard,Processing,59702.40
44159684-8082-4c7b-b6a7-13b2d606ea93,2154cc29-14f2-4c6e-bf14-cd02a8ab7ebc,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-12-13,1,20730.00,0.00,2-day,Returned,20730.00
20bfff0a-33b8-40be-a07e-2b673c72d001,68b80cae-21df-46fa-8261-893794969f82,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-01-23,1,20730.00,5.00,2-day,Completed,19693.50
328d4bdc-c2f4-4ba6-a767-38529c5c1def,820420f8-7985-4cc1-b4cf-e25c2834415b,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-01-22,4,20730.00,3.00,Express,On Hold,80432.40
30e1af6d-bfb1-49ce-9391-119806d35542,9bc944b0-3e4b-493f-aae2-b81a0c243368,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-06-16,2,20730.00,1.00,2-day,Pending,41045.40
9127d98d-fbda-42c3-b523-0fd4ed0bba21,589051ea-adc6-4803-b791-5bbca6c72ca3,42d7313c-7e7f-4b76-96a5-756801afea1a,2025-03-23,4,20730.00,4.00,Standard,Completed,79603.20
e9603794-af3d-4713-ac36-62e44987bf60,034934a9-f0cc-404f-afbf-744a00a5d49f,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-06-28,5,20730.00,4.00,Standard,Completed,99504.00
44609a82-e98b-4c96-987a-01a597c2f6b4,24aa1022-f37a-402e-a80c-98de986b63a6,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-07-09,5,20730.00,2.00,Standard,Pending,101577.00
37a26756-2b02-4b8b-9e61-599bfb631d3e,ac4df209-2168-4389-908f-25adbf1aa6a1,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-06-15,3,20730.00,1.00,Standard,Shipped,61568.10
3c98bb23-1302-40b4-aa8e-c3efb41b7c48,4b317bb9-e05e-47c0-94f3-24ebd25e8a42,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-05-22,2,20730.00,0.00,Express,Completed,41460.00
c59619da-2238-47a8-a4f4-296aff4ffcc6,9acfa70c-4ae9-45c1-8277-98250ec9113f,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-07-14,1,20730.00,0.00,2-day,Completed,20730.00
7f09c0d6-8cfa-45f1-8103-628a937305cd,f120ec53-1990-46ad-a82f-c858bec31719,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-12-10,1,20730.00,5.00,Express,Returned,19693.50
dd2b9bdf-62fb-4a3f-81ce-7264a4b078ea,3c3c8f3c-411c-4842-b9f5-1135448d8949,42d7313c-7e7f-4b76-96a5-756801afea1a,2025-01-21,5,20730.00,2.00,2-day,On Hold,101577.00
ac11fdfa-fdde-4903-ae72-57a1d780c9ba,7033336d-ec5f-4046-8ea1-41bb002c36ef,42d7313c-7e7f-4b76-96a5-756801afea1a,2022-12-18,4,20730.00,3.00,Express,Completed,80432.40
6fa4c047-dd27-4364-a0ae-13607df5dd16,9fd378fa-7bf2-427e-8dcc-9674d4fd409d,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-08-04,1,20730.00,5.00,Standard,Cancelled,19693.50
ce30ece3-7540-41d2-b3d8-58e5527dc0de,24b84f44-7359-4ef3-995c-d7b02449e1c2,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-10-05,4,20730.00,5.00,2-day,Completed,78774.00
4f5c1d57-f8fb-43f6-a010-d4405dd4049b,6069e9c5-b27e-4442-a6b1-57e8d681636e,42d7313c-7e7f-4b76-96a5-756801afea1a,2023-04-07,3,20730.00,1.00,2-day,Shipped,61568.10
aa9ffcf8-d39f-45ad-b995-114ee4efda9d,433c9fc6-6cfe-449e-88b8-90aa4e2064af,42d7313c-7e7f-4b76-96a5-756801afea1a,2024-08-03,1,20730.00,2.00,Standard,Returned,20315.40
8c1d0f5e-3888-44c2-a67e-0aeeb76633b1,2ef70d5a-302a-4ada-9d12-97ccb2548352,4854eac8-2bcd-4323-a87d-a54970a17434,2024-11-06,5,18059.00,0.00,Standard,On Hold,90295.00
834bfe75-9434-4082-bcca-45f0792f16e1,133068a6-432d-4b60-81ef-0a63df8d553b,4854eac8-2bcd-4323-a87d-a54970a17434,2023-06-25,5,18059.00,5.00,Standard,Pending,85780.25
410d73e3-ea38-4d68-a8ad-df437e83a8ec,e17930fb-2f3a-4340-8780-e2a08c8a203e,4854eac8-2bcd-4323-a87d-a54970a17434,2023-11-19,3,18059.00,2.00,Standard,Completed,53093.46
0bb78359-20c9-4cbc-883c-619c31880e42,99ff6fd3-2c8c-42a2-90f5-dcdea72fab7e,4854eac8-2bcd-4323-a87d-a54970a17434,2023-09-21,3,18059.00,2.00,Standard,Shipped,53093.46
efde6287-1efa-4f43-9e43-340083975a4e,486e225c-0be4-43cb-9e6a-6641fa7451d1,4854eac8-2bcd-4323-a87d-a54970a17434,2025-01-20,1,18059.00,3.00,Express,Completed,17517.23
03fe4507-9257-4803-a006-e946d3acc747,8e581a2d-20af-4758-886a-87a485b0a17b,4854eac8-2bcd-4323-a87d-a54970a17434,2024-08-12,5,18059.00,5.00,Standard,Processing,85780.25
68cce9b3-f2de-4cf4-a5a6-680658090048,d5a34921-f805-472e-ac47-86de6aceb9db,4854eac8-2bcd-4323-a87d-a54970a17434,2023-11-25,2,18059.00,4.00,Express,Completed,34673.28
f03fe943-7dd1-41b9-8a7c-b40a10e177de,19f56be7-c0d7-4573-b33f-cd011351c7b3,4854eac8-2bcd-4323-a87d-a54970a17434,2023-10-07,5,18059.00,4.00,Express,Processing,86683.20
8cf0ec17-e294-4cda-a633-314cdad53e31,6f152279-b20b-42d2-8bf2-68c2e005ed4f,4854eac8-2bcd-4323-a87d-a54970a17434,2024-09-21,1,18059.00,0.00,Express,Processing,18059.00
bd152ea8-1eb6-4bcd-acac-c48a267dc17f,773a6654-728a-4512-8759-db80da7a377c,4854eac8-2bcd-4323-a87d-a54970a17434,2024-12-08,2,18059.00,5.00,Standard,Completed,34312.10
e204d3da-b61a-416f-83f8-4b9da5500d70,e1127d2e-0c41-4600-b31d-22f7db100a31,4854eac8-2bcd-4323-a87d-a54970a17434,2022-07-04,5,18059.00,3.00,2-day,Shipped,87586.15
e4991e6a-b8cf-4586-bc1e-26f1d09f8fe3,2eb40eb9-6402-4dfe-aa4a-9663b11e2102,4854eac8-2bcd-4323-a87d-a54970a17434,2023-08-19,4,18059.00,0.00,Standard,Processing,72236.00
6fa757ad-218c-443d-b086-4a70b3899969,c178ed5a-29ca-40ea-b4d6-b2d2bddc7d41,4854eac8-2bcd-4323-a87d-a54970a17434,2024-05-20,4,18059.00,0.00,Standard,On Hold,72236.00
81905314-7bd1-4048-957d-96a9df262d08,b02030c6-6bba-47c4-990e-0fa1f2b65b30,4854eac8-2bcd-4323-a87d-a54970a17434,2024-07-05,5,18059.00,0.00,Standard,Cancelled,90295.00
db52f73a-8d55-4d62-b229-8e7001a01597,4679902b-f20d-4931-98ad-86aafe7d7904,4854eac8-2bcd-4323-a87d-a54970a17434,2024-09-20,1,18059.00,1.00,Express,Processing,17878.41
59ea7e0f-c98e-4faf-bc40-544842023605,b6920269-88af-486a-91cd-8c797233f59e,4854eac8-2bcd-4323-a87d-a54970a17434,2023-06-23,3,18059.00,2.00,Express,Completed,53093.46
da115cc3-8a85-4bdf-842b-09b559d28ee6,265cd21d-09a7-43bf-9558-912064b288f9,4854eac8-2bcd-4323-a87d-a54970a17434,2022-10-15,5,18059.00,4.00,Express,Shipped,86683.20
e3613f4e-0c55-4c3c-bbdd-a8762b64a2bc,2e976545-c569-4e23-94d0-11b9dd4cca14,4854eac8-2bcd-4323-a87d-a54970a17434,2025-03-29,5,18059.00,1.00,Standard,Completed,89392.05
2c14c0b8-1906-4779-86c7-77ad1bc6308d,50210f74-7ba3-40a9-8d00-478cb80a6aa8,4854eac8-2bcd-4323-a87d-a54970a17434,2023-01-18,1,18059.00,4.00,Standard,Completed,17336.64
3ab45c15-9796-4280-ae4a-c9da45166ef7,7e344d50-e6ce-4569-b6e1-42e04d17d621,4854eac8-2bcd-4323-a87d-a54970a17434,2024-02-06,5,18059.00,1.00,Standard,On Hold,89392.05
76380bb2-6a0b-4d08-8529-af41b2b84274,e0a09e02-5936-45d8-b941-8a4b63be2238,4854eac8-2bcd-4323-a87d-a54970a17434,2024-03-30,4,18059.00,4.00,Standard,Completed,69346.56
7d252b86-a018-46cd-aa54-93b49ea66438,9dfd723a-d387-4a78-9808-05fa25944150,4854eac8-2bcd-4323-a87d-a54970a17434,2022-10-29,1,18059.00,0.00,Standard,Completed,18059.00
d071b8b6-cd49-4637-b2c9-5a703d784843,febc656e-eef7-4ac8-941a-d52ed55acde2,4854eac8-2bcd-4323-a87d-a54970a17434,2025-01-09,4,18059.00,5.00,Standard,Cancelled,68624.20
29cd0d74-4958-431e-9aac-4c464eae49ca,6e26ab94-22f7-481a-9121-34013df5e6cb,4854eac8-2bcd-4323-a87d-a54970a17434,2024-01-05,3,18059.00,0.00,2-day,Cancelled,54177.00
b2471e8b-e395-4b67-bc84-8366cdfdb929,ab2cb025-ab6e-4d2d-93a0-3d44588a8e66,4854eac8-2bcd-4323-a87d-a54970a17434,2025-01-19,5,18059.00,5.00,Standard,Completed,85780.25
5a67a084-3e08-4fee-86ce-1ac1d913eb35,763da37b-591d-47cb-9777-781a2da79443,4854eac8-2bcd-4323-a87d-a54970a17434,2023-12-15,4,18059.00,2.00,Standard,Pending,70791.28
ab337800-ef1f-4eb4-8750-caf882ed8839,c59ae596-bd4d-478c-aaf2-3658bc97f58a,4854eac8-2bcd-4323-a87d-a54970a17434,2025-01-29,2,18059.00,1.00,Standard,On Hold,35756.82
