interaction_id,customer_id,session_start,session_end,page_type,action,device,referral_source
fefb7aa9-8929-4984-8f03-d14e500c14e6,8146576c-37b8-4db2-aa42-662baa586439,2024-06-22 17:49:44,2024-06-26 00:55:32,terms,clicked ad,tablet,Referred by Sales Rep
258736cf-0dc8-47c2-a97b-4e63dbd4ef9b,42c3c3d9-b924-481e-a7d3-e33fd2690266,2024-11-19 20:57:50,2024-11-20 07:59:21,home,liked content,desktop,TradeShowConnect.com
c25e45ad-fb3d-489b-ada0-599fe8380389,996967a7-ab50-484a-9f10-1c9a1b47d356,2024-10-29 08:27:19,2024-11-03 08:51:29,product,downloaded resource,mobile,Referred by Sales Rep
e526f99f-2bf4-40f6-a7a9-57ace4982722,99ad99bf-bf3c-4015-912d-5c068d9985ac,2025-01-09 15:00:42,2025-01-15 01:01:47,reviews,logged out,tablet,Direct Visit
95cdaf7c-9754-4f54-aa33-62d39e652e5a,c609c2d9-4a16-4143-95cf-31f4e3ed9405,2024-08-10 08:24:04,2024-08-18 17:20:20,terms,filled out form,desktop,Referred by Sales Rep
48165fd6-09f4-4fff-a678-e2593b48e1ab,609a3d4f-b54e-41f9-9be1-511b735026ba,2024-07-11 22:00:52,2024-07-15 19:17:53,signup,submitted query,desktop,TradeShowConnect.com
94d6d991-f8da-45fb-bbe7-7bae68f1a8d5,dda35588-07fd-4163-aeb3-6ade0189d7d9,2025-03-31 13:43:01,2025-04-06 10:28:42,dashboard,logged in,mobile,Referred by Sales Rep
ecb1175b-6c96-4389-bfea-c15092b5be9e,ff7601d5-682a-42e8-a645-bc78805ee1ca,2025-01-31 22:41:26,2025-02-03 12:35:18,cart,shared link,tablet,TradeShowConnect.com
88f9e5bb-074d-4f8c-b797-2fb007861fd4,103d4324-16c7-461b-905f-5f89260375bc,2024-09-01 11:01:25,2024-09-05 00:57:23,support,viewed page,tablet,Referred by Sales Rep
fbd1e40a-7ce6-4b56-921e-2959bb17b531,f83818c5-345f-42a4-ba72-d66891c19080,2024-10-21 21:09:51,2024-10-26 07:37:46,profile,disliked content,desktop,Referred by Sales Rep
61ad7627-7206-40c8-afd7-0ae4535a992f,1cb3e00e-8c48-44f5-82b2-352a6f7b6371,2025-02-11 15:36:50,2025-02-20 12:34:20,checkout,submitted query,mobile,Referred by Sales Rep
a5b8c74f-29a1-45b5-9ae6-33e3231f8ce4,6553d7a6-ad40-4796-bd85-18e7f9ff2ce3,2024-06-23 11:28:29,2024-06-30 06:36:00,privacy,liked content,mobile,Direct Visit
43574a0c-03b2-4028-96d3-3bf436fa2e72,03405f78-d50b-4561-be8d-a67a32c93110,2025-01-01 10:50:45,2025-01-04 02:03:44,pricing,logged in,tablet,Referred by Sales Rep
89ae4857-ecf4-4fe4-bb9d-9e3a1c20d447,e3b71d69-60b1-4598-839a-39db6768c072,2025-02-21 03:57:23,2025-02-24 01:46:29,faq,logged out,desktop,Referred by Sales Rep
8bd8b528-9873-4d44-83ca-18b327402e6c,d841e1e4-3a15-4cff-828d-cde55e5d76af,2025-04-02 13:11:52,2025-04-07 12:15:16,search,paused video,tablet,TradeShowConnect.com
58325518-347e-4ff7-b6a8-949e93367e03,56cbc778-e3b5-4994-a027-756960029cd9,2024-06-13 00:17:54,2024-06-20 14:33:35,login,posted comment,desktop,TradeShowConnect.com
09751b90-3071-4109-aacf-a610b4d4d6db,ebca319e-4944-46a3-a540-76d752ad3cf1,2025-03-07 17:14:23,2025-03-16 12:26:34,about,clicked demo,mobile,Direct Visit
d36ea30b-be4e-487b-aa46-747de39ba0a0,e08e61a0-d106-48e1-af76-f16b5b965247,2024-08-16 03:58:46,2024-08-17 19:56:18,home,filled out form,mobile,Referred by Sales Rep
330d1fa7-d703-44e2-875c-306608971ebf,4384ff9c-d311-4ce4-a1e0-72434cf2bfd8,2025-01-07 08:42:54,2025-01-16 01:15:56,contact,shared link,tablet,Referred by Sales Rep
d75d1ac6-7553-4bd9-bab0-bf401c04f918,35ce04d9-fc8e-40de-a2cb-4cc6fa2f0cd4,2024-10-12 22:03:40,2024-10-18 10:15:27,blog,played video,desktop,TradeShowConnect.com
b01d614a-9674-44b5-b52c-a24a3ec56d33,58227727-0921-40f0-915d-f3cd8d243c38,2024-07-03 17:57:46,2024-07-09 05:46:07,terms,clicked ad,desktop,Direct Visit
4ca86d90-9f2d-4d55-91d2-329aa17946bf,0cab7548-6e09-4a5f-a7ac-dee4bf3eb3f4,2024-12-29 03:27:50,2024-12-30 21:10:26,cart,navigated,mobile,RobotWorld.com
bded4ea9-0dd1-42dc-9608-9826325e9bd6,1f9b4ae2-b1e7-4bbe-80ee-8af04d8cc539,2024-09-19 19:51:03,2024-09-21 12:50:29,faq,downloaded resource,tablet,TradeShowConnect.com
7893f334-f333-46ef-9ec8-c35a7c4fd165,49867ca0-a3be-4202-b70e-5c36a7890148,2025-03-18 16:53:14,2025-03-28 12:18:42,product,clicked ad,desktop,Referred by Sales Rep
ba9ba8fd-bf5c-46f3-8568-aaf582c5d92c,b160e212-a87e-4286-bc58-64a8492226cd,2024-05-19 20:45:00,2024-05-28 06:24:35,search,shared link,mobile,Twitter
4a8e597e-1fd0-4a25-930f-f195556f935a,158b60f2-bcca-4ff8-b5dc-c9f9b6299f91,2024-07-21 08:29:23,2024-07-21 20:06:53,dashboard,navigated,tablet,TradeShowConnect.com
15106be8-79bf-43df-be3f-ed38ed849755,40807bc0-b6ab-4bdf-91a0-c28b9cca8fb0,2025-01-03 10:40:17,2025-01-07 03:55:44,contact,logged out,desktop,TradeShowConnect.com
10d2d9a3-875f-4ec8-9e17-31e9149b1afe,f1f56778-7f4d-423c-ada5-c1f533453d76,2025-02-12 00:17:16,2025-02-18 00:40:29,signup,disliked content,mobile,Referred by Sales Rep
1d56cb1a-b95f-446b-b5f9-d53f93853bea,59c11dc8-5d8f-472a-ad8d-312d46669571,2024-12-11 19:58:41,2024-12-12 13:08:44,support,submitted query,tablet,Referred by Sales Rep
60f1eb03-fcf0-4139-be1f-4528a600b36d,b52b912c-3a24-4e19-b6f7-6ba2f5a39560,2024-06-10 22:41:19,2024-06-16 17:03:43,profile,liked content,desktop,Referred by Sales Rep
dc3c2c63-a0fd-43c1-9039-2b479cabaeaf,b92d9cb3-5836-4172-9ff1-db24773181bb,2025-03-15 07:31:45,2025-03-20 11:10:02,login,logged in,mobile,Referred by Sales Rep
bef076e4-b47d-4113-8976-706e05a14b16,1afc23ac-af7b-4f8c-872a-879aa5addf94,2024-11-06 03:09:01,2024-11-12 17:25:21,pricing,paused video,tablet,Referred by Sales Rep
99323382-348c-4238-bb47-b5136154e5d4,e32d65f2-f2d0-4674-863b-ac085ca54933,2024-10-21 03:16:10,2024-10-29 23:15:03,checkout,clicked demo,desktop,TradeShowConnect.com
3a688af2-9e03-498e-96ab-6f937f53b4a4,0c432793-a322-491b-bfe4-4541d69b1e1e,2024-05-30 04:25:15,2024-06-08 18:21:07,about,downloaded resource,mobile,Direct Visit
3499973f-1ed6-401e-8b8d-9916b2cdf5b3,6bd8d8d2-133d-4995-ad73-6b9ec29541b5,2024-07-06 11:10:35,2024-07-13 22:12:14,blog,played video,tablet,TradeShowConnect.com
43b8b930-f998-47f9-a0cd-1c6067d98129,12b79ff3-8038-4832-9bf7-4841f6d1a07f,2025-02-28 14:42:48,2025-03-01 22:52:14,reviews,viewed page,desktop,TradeShowConnect.com
f2e2eb71-ea55-48b8-af59-9f5b48000c3a,e172e66b-5c9c-405f-8593-59d1e4d49691,2024-12-27 10:20:43,2024-12-31 16:12:35,privacy,posted comment,mobile,TradeShowConnect.com
4ea02efa-1ce8-4210-adc7-2c3788599554,ab5ab72b-c079-48ee-a152-730e79688dfb,2024-11-28 11:32:03,2024-12-01 03:04:02,home,filled out form,tablet,Referred by Sales Rep
4c0f4e2a-151d-4a74-a18b-4577704b207c,80ee9d72-3445-4fc3-b7a2-389b410564f8,2024-11-30 00:31:54,2024-12-07 11:54:47,contact,clicked ad,desktop,RobotWorld.com
81acbe73-7241-44a2-9a6c-86763dc514f8,d31ae5ff-eca2-475a-94fe-57c879235c18,2024-12-20 17:46:29,2024-12-24 16:12:18,product,logged in,mobile,Direct Visit
6f384be3-9633-41f4-991c-40cd224d80db,a7628ede-1e12-46c9-a237-4dcfa85e6f29,2024-12-31 21:17:51,2025-01-02 05:15:49,privacy,played video,tablet,Referred by Sales Rep
6dce444a-93ae-445c-bcc5-e0f6d5a93aa3,e99dcbe8-7469-486e-852e-2a49fbbb0b12,2024-10-26 14:39:07,2024-10-29 19:32:30,faq,liked content,desktop,Referred by Sales Rep
34471b9a-7453-4470-80a3-1fbf6a1ba339,449ba2ec-5e0e-4fe1-a45e-2dc5789e89e2,2024-12-16 00:50:14,2024-12-20 08:30:19,dashboard,paused video,mobile,Referred by Sales Rep
b36d04c1-87a4-4c8b-913b-73c6cfb529bc,95e1b1c3-94da-4e75-af31-c39a0e257e09,2024-07-13 14:37:44,2024-07-22 01:40:38,blog,filled out form,tablet,Referred by Sales Rep
6cac554c-bd9f-49f1-b0f6-ff53e5670f52,894f30c1-9142-479f-8d27-930626ac646b,2024-06-13 19:02:14,2024-06-16 15:15:20,search,logged out,desktop,TradeShowConnect.com
565ff9b7-54c9-4131-9501-2b8277b65c24,af418551-b5ef-413a-aeec-c2884b28fb35,2025-04-20 13:32:05,2025-04-23 13:20:53,about,submitted query,mobile,Referred by Sales Rep
3b2d51e8-371a-4419-97cb-05adaa38a3df,929e2200-23d1-44c1-98d7-06c932beac46,2025-02-09 05:12:42,2025-02-13 01:15:06,profile,viewed page,tablet,Referred by Sales Rep
0930a833-8c41-49e3-a979-3ad4cb4b4296,cafd6766-241a-45f2-9903-c54b504b4a2c,2025-01-23 01:56:01,2025-01-24 12:01:20,signup,posted comment,desktop,TradeShowConnect.com
8e3f295f-f105-4062-b923-1c4ec3ed0604,70462ab6-bfd2-41aa-aa67-6abacaa535c0,2024-06-05 03:59:52,2024-06-11 03:49:55,checkout,clicked demo,mobile,Direct Visit
0f6ad62b-7029-49c3-bf38-3f736bd252e2,45802c91-14c0-44b7-bdd0-1fcc54e0ef5c,2024-08-31 00:22:48,2024-09-01 09:05:53,login,shared link,tablet,TradeShowConnect.com
2a0b43f2-a8d4-4e38-8613-815c1baef7ff,f63553e9-7013-4f82-bb8e-6b0eae2295d2,2025-01-20 00:04:40,2025-01-27 00:49:39,reviews,downloaded resource,mobile,Direct Visit
be6c5727-9fdf-4551-9f4e-7e1a45f8b91b,8c73502a-6bea-4759-ae24-f923b5c3cd73,2024-07-16 03:53:56,2024-07-21 23:36:09,home,navigated,tablet,LinkedIn
ef77bcde-19d5-497b-9c19-47fd042be52f,163853bf-c39f-4b22-bfbe-c8253950e7a8,2024-05-31 22:13:54,2024-06-03 19:10:13,terms,disliked content,desktop,Referred by Sales Rep
722e543f-0860-4700-a8c3-6cfebc13f06e,6be3542d-6a5f-4cd7-9004-4637136b5c77,2025-04-23 04:56:14,2025-04-30 19:24:00,pricing,shared link,mobile,Referred by Sales Rep
927af6cb-6e53-42c9-a7bb-614abe7dfc34,4c6b2b36-184f-4894-848b-6e750014034d,2025-01-18 15:25:39,2025-01-20 00:07:20,cart,played video,tablet,TradeShowConnect.com
c6b7a27b-bd80-4a05-9881-e2a7036cebcc,93283c22-b568-4ee2-b313-a657ea4f9abb,2024-08-01 14:20:18,2024-08-04 11:59:29,support,viewed page,desktop,Referred by Sales Rep
e716eb2a-8567-4ed0-8bdb-0063b42f727b,c005d890-f745-44b4-ab17-72143f815f2f,2024-07-30 08:35:58,2024-07-31 09:03:23,dashboard,paused video,tablet,Direct Visit
72d3ad10-8c7b-479b-95cc-5e91fe5dac8d,79cd0fec-3799-4266-bd1e-9f7c7fdd31c1,2024-07-07 14:05:37,2024-07-16 07:51:04,terms,downloaded resource,desktop,Direct Visit
082c07ea-255e-474c-b34d-955ce14f579a,80388d03-5d48-4ff6-9fb0-62a8c9886ad9,2025-02-22 12:18:09,2025-02-26 11:58:55,profile,disliked content,mobile,TradeShowConnect.com
a30199fe-9ada-4cdf-96aa-0657c29cf084,7152e50e-765e-44e0-a162-3c20515c1a2d,2024-09-02 18:56:27,2024-09-11 20:13:58,cart,clicked demo,tablet,Direct Visit
81acae6d-6155-4247-8d10-a7a324fb36a3,3db3285d-6742-47cf-bff2-52be9d872a93,2024-06-01 18:51:36,2024-06-03 05:23:34,faq,clicked ad,desktop,Direct Visit
e81e940b-808f-4843-a814-328a795e3959,ccd3ff91-e060-4601-b1cd-3b802a171549,2024-09-04 23:15:28,2024-09-08 00:06:23,search,filled out form,mobile,TradeShowConnect.com
9bf97dc8-1801-46a7-bbab-d949fd65faba,472028dc-8b98-4886-a239-2322d9c90e83,2025-03-04 17:19:32,2025-03-10 03:42:48,login,logged in,mobile,Direct Visit
cb5ff93c-8578-4e93-8340-a8eb1a81d2a2,6fe64e49-15df-4d7f-a87c-53966e85b0dd,2024-05-03 09:13:37,2024-05-13 05:18:56,support,navigated,tablet,TradeShowConnect.com
fb002c4c-de3e-4d67-a059-218eec59b089,a4e03920-e608-4e97-9ff9-9a69bb9082b7,2024-11-22 09:13:22,2024-11-29 00:01:52,about,logged out,desktop,TradeShowConnect.com
7e3ada82-1a39-496d-85a7-81b19241e67f,c481265b-e8c0-4ffc-a473-67ba1bc226ff,2025-03-12 17:37:23,2025-03-14 04:36:06,pricing,posted comment,desktop,TradeShowConnect.com
d1677801-f255-43d1-8155-00d6aa6eb266,24b84f44-7359-4ef3-995c-d7b02449e1c2,2024-10-08 12:24:33,2024-10-08 18:06:54,signup,submitted query,mobile,TradeShowConnect.com
2841e763-af2a-422b-bd18-a836cbf3eab9,5c98ef47-e9c7-4296-bb52-2acf974f41f3,2025-03-06 04:47:49,2025-03-14 13:00:56,reviews,liked content,tablet,Referred by Sales Rep
e9a83b7b-2051-479c-834d-2c5fee3169cf,e98ef7b8-2374-459e-80ef-c4177709c25e,2024-08-05 01:43:55,2024-08-09 18:52:53,contact,paused video,tablet,Direct Visit
69f93ad9-56e7-4e96-8b45-bd7d34b78675,e2eaa399-97aa-4722-a5f0-971bd2a557ba,2025-01-09 13:37:48,2025-01-11 14:40:43,home,submitted query,desktop,Direct Visit
64eefd95-b84b-4426-aa84-52b103fc3fb6,348ffbb3-42b2-4cb7-8f67-56f8ba9dd31c,2024-06-05 11:36:44,2024-06-05 15:50:39,product,filled out form,mobile,Referred by Sales Rep
6b728065-5322-4601-b081-937924ef7f09,8d01177e-eafa-4272-9cab-7e21278a8ade,2025-02-01 12:26:53,2025-02-06 13:29:40,privacy,shared link,mobile,Direct Visit
c7d917a7-0bec-455a-b9e5-d6fa9fc85e02,133068a6-432d-4b60-81ef-0a63df8d553b,2024-12-15 00:07:20,2024-12-24 08:35:52,blog,logged in,tablet,TradeShowConnect.com
78235f14-a074-47d1-bb95-6611e444ee1e,3a647618-7cea-4a63-a18a-3065b4caffa3,2024-10-05 23:40:02,2024-10-14 15:01:01,checkout,navigated,desktop,Referred by Sales Rep
0af92b76-7351-4f2f-b392-4f15c394fee1,58de6621-3f51-40fc-bc3f-be67b05abe00,2025-04-25 23:43:46,2025-05-04 02:49:04,pricing,posted comment,mobile,Direct Visit
d1d94049-c9f4-47d1-af69-6158b390a172,b8a05c74-d7f3-41a3-9afb-be4cffd10c82,2024-11-20 08:36:23,2024-11-24 22:33:25,faq,played video,tablet,Direct Visit
7b82b6a5-4d1a-433b-afbc-25cc62b3cfea,48c79dff-703d-456b-a54a-cd2bd9e66030,2024-07-05 15:07:20,2024-07-12 09:23:19,search,viewed page,desktop,Referred by Sales Rep
ebb9d7bb-64be-4c7c-99ac-12226d514a5b,451f2f6a-9d53-4cdb-b0ef-87792ddb863c,2024-07-22 09:11:48,2024-07-23 18:38:03,login,liked content,mobile,TradeShowConnect.com
08c957f9-16a0-4a79-94c6-794fb2726f83,d0f2ac4a-3dce-48dd-a767-b0fba0ca3f48,2024-06-12 01:43:02,2024-06-12 19:52:55,about,disliked content,tablet,TradeShowConnect.com
1c7412f8-0815-41fa-a840-9db0cc5ba988,99d94ef8-d8aa-4fbb-aabb-8caf179230eb,2025-02-03 09:24:44,2025-02-05 13:25:20,home,clicked ad,desktop,Referred by Sales Rep
bfbb0efb-f37b-4818-9f61-690b6ff8a066,b5f4961a-6f39-44c6-810a-c68105832d37,2024-08-18 10:25:41,2024-08-22 22:58:20,contact,logged out,desktop,TradeShowConnect.com
e5684ce1-81ec-4d13-9dae-66f357bf89fb,fc562580-a8c0-4958-8a2e-8398c38c5861,2025-01-24 07:01:48,2025-01-25 04:43:45,blog,clicked demo,mobile,Direct Visit
985c3a6d-bbf4-483c-bf5c-f1562aa89b61,930d2f0f-bf1d-4ed6-b419-b0072a0587da,2025-02-17 07:44:16,2025-02-17 18:09:22,product,downloaded resource,tablet,Direct Visit
c8b69dd8-dedb-4624-b362-989748bccbbf,86554c29-beb1-48e2-ae29-630170c24b44,2024-07-19 10:02:51,2024-07-20 02:53:01,reviews,paused video,tablet,TradeShowConnect.com
48071ac7-6b71-4a02-a601-71c5fecaa211,e30cf128-332e-4ac4-9779-d16aa4ba09e5,2025-04-02 21:11:10,2025-04-03 17:53:05,terms,played video,desktop,TradeShowConnect.com
f44d70bb-9626-4616-9449-17703a27239b,eb0dbd0a-dc68-4535-a949-77151217f871,2024-06-15 15:51:30,2024-06-25 10:36:54,signup,clicked ad,mobile,Direct Visit
febc809c-280f-4849-8fe2-79c3d4fc11be,07dc8250-8f48-4c57-98bb-77f08109c3bc,2025-03-16 07:16:27,2025-03-20 12:57:03,dashboard,filled out form,mobile,Referred by Sales Rep
2faacb57-453f-443d-87d2-83d056a287bf,973b519a-0f32-4328-96e9-dc610ad2341f,2025-01-23 12:30:32,2025-02-01 09:53:29,cart,viewed page,tablet,TradeShowConnect.com
9a482ca9-535c-4bc2-ad00-9edbb671e105,1f3c0d02-a7e2-4c40-bd50-dfa51778a015,2024-11-09 19:56:00,2024-11-16 20:30:43,support,logged in,desktop,TradeShowConnect.com
0f92926a-5e60-42bb-8973-8026d353ef11,c661abc8-d6ee-4978-8f60-7538c900ab82,2024-08-08 20:26:59,2024-08-16 17:33:52,profile,disliked content,desktop,Direct Visit
4fe8449d-1043-4d5f-b514-c76e8722e317,a05ff02d-e4a9-4980-940a-483551404594,2024-05-11 00:18:58,2024-05-11 20:21:14,checkout,liked content,mobile,Direct Visit
0e67ed04-9465-403b-b9d2-2770cc96b9ef,1c0037ae-1421-4b4b-b0ce-f17553fe7492,2024-12-13 09:06:18,2024-12-15 05:23:46,privacy,logged out,tablet,Referred by Sales Rep
4cabfc40-0fbf-4118-87c6-de81e02d79de,08fc4947-4b1a-4595-855d-2dfad1ebc4a1,2024-09-29 08:35:53,2024-10-06 04:15:43,faq,clicked demo,desktop,Direct Visit
0efdf8e7-1fdd-4793-ae63-7e4975a1e89e,701d9f3b-1e4a-40ca-9f5e-097d3a6426db,2024-09-12 01:07:58,2024-09-19 01:17:53,product,navigated,mobile,TradeShowConnect.com
f5df7182-1c4c-4e98-8f64-1ddda670ca1f,26ec1404-9b5a-475d-8c73-a04ef4e2e08a,2025-04-03 10:23:54,2025-04-03 22:37:44,search,submitted query,tablet,Referred by Sales Rep
ff012e50-200e-4e08-bda7-5183d7b90a66,8a82f09d-4372-4028-ad72-7719d42677ce,2024-12-20 04:04:39,2024-12-25 11:11:52,dashboard,downloaded resource,desktop,Direct Visit
9782a04f-37a1-467f-8947-a637dd0914f0,cd83f502-0dc9-4c15-82b2-e289a41fab8a,2025-03-29 03:40:48,2025-04-02 18:44:13,contact,posted comment,mobile,Direct Visit
8a9287a2-e29e-4f4b-9ddb-bf328a8f0c96,cc5b0a1a-d056-48c7-9051-5e7768a995af,2025-02-24 20:28:35,2025-03-01 07:55:02,signup,shared link,tablet,Direct Visit
d9edc824-6e0e-4d3e-b0c4-2df39ddf59c7,02e3bda7-b482-4bd0-a9ac-972fd89e8ac4,2025-04-25 08:29:32,2025-05-02 06:09:16,support,shared link,tablet,Direct Visit
9bbc042d-7ab9-4ef7-8303-103f0794662a,c202d69f-726c-45b1-b86d-e6756fa42ada,2024-10-09 21:30:24,2024-10-13 22:34:39,profile,downloaded resource,desktop,Direct Visit
33e4d41f-328b-41b2-baf9-78b7d9de8139,c1c437d7-509c-4a7a-af77-1dc85b89dc85,2025-04-09 03:10:59,2025-04-12 05:48:39,login,disliked content,mobile,TradeShowConnect.com
2e6fe7da-1be9-4935-9aa7-c587214efc2f,a88da06f-47e4-409c-830d-7d3570ccf9fa,2024-06-17 02:11:35,2024-06-19 09:50:19,pricing,paused video,desktop,Referred by Sales Rep
c26ed4f5-d7b0-47fe-8862-292980edc9ef,3441e666-e236-4c4a-ac92-ecac91302b17,2024-06-17 00:23:17,2024-06-20 00:39:51,checkout,played video,mobile,RobotWorld.com
09c04674-eff1-46f5-afbb-7aabc1af07f5,959970f2-878e-4294-a595-8e8d26d4817a,2024-12-23 01:27:16,2024-12-30 03:12:28,about,submitted query,tablet,TradeShowConnect.com
f32bde93-0330-4a65-b1e2-449c3884f09f,c702c7f1-c0a9-4cb0-b802-ec611b601b48,2025-03-27 03:31:09,2025-04-02 23:03:11,blog,filled out form,desktop,Referred by Sales Rep
e5d28f34-5f4f-42f8-8308-d9f0331301bf,a4cc91c7-f953-4b73-a5d7-8e6319ec7acd,2024-08-17 21:49:51,2024-08-24 14:59:11,reviews,logged in,mobile,Direct Visit
681c9390-e295-46b2-bf32-e489ce2b4a62,a1f7f2c4-6057-469f-8853-f18c079d2137,2024-04-30 23:53:30,2024-05-04 06:14:36,privacy,posted comment,tablet,TradeShowConnect.com
3f08fdda-ca97-4b8b-910c-66844e8a4299,5b19180d-45da-4538-84c8-efa891ab9b87,2025-01-26 09:41:31,2025-02-03 06:16:37,home,clicked ad,desktop,Direct Visit
971d81bc-a54b-4c3d-af6c-bdd8399d23a3,10319f39-2a1f-4aae-bdd4-9b30ca6e5eee,2024-08-25 01:22:53,2024-08-30 14:00:14,terms,clicked demo,mobile,Referred by Sales Rep
2d256175-bf61-42e9-95d9-3be062d97e5b,8381210e-d28e-42ae-9361-137ef278ff02,2024-05-08 23:19:33,2024-05-17 05:37:31,cart,navigated,tablet,TradeShowConnect.com
ece0df9f-5dc3-422b-8813-e1749f597d00,b93448a1-6227-4299-b38e-ea22ea43ed6b,2024-12-22 08:00:36,2024-12-24 14:17:37,support,viewed page,desktop,Direct Visit
52beb671-0dbc-468a-8065-dedffc731b56,23aa848f-9e07-43c3-a746-8615de947af3,2024-05-31 18:24:39,2024-06-07 04:41:00,privacy,logged out,mobile,Direct Visit
eca6baad-5102-4b8e-9cba-455104d91e88,271e70fc-0951-4bed-99e2-50816627f040,2025-02-18 09:39:36,2025-02-19 10:11:16,terms,liked content,tablet,RobotWorld.com
743d051a-eec2-4e4a-a43a-47ef143061a3,bd62e6e7-285d-4d08-8209-4fc3638fe9ac,2025-03-10 21:31:02,2025-03-16 13:14:14,blog,paused video,mobile,TradeShowConnect.com
2a4f962c-97f2-486f-a866-58740fbedff0,84202857-2bf2-4e6e-8e66-0b219c503181,2024-09-02 09:58:00,2024-09-03 19:52:26,dashboard,submitted query,tablet,Referred by Sales Rep
3e28a946-350e-49eb-b36c-0ffd5e24fc71,e20bd9b6-9217-4c40-a365-12c444954aba,2024-10-18 03:56:44,2024-10-20 07:45:33,profile,clicked demo,desktop,Direct Visit
5c3e34cb-d67b-4ebf-912d-dd0d78231c0e,25307df6-fd38-46c8-b8bb-79e1c5e716b0,2025-01-20 05:42:37,2025-01-29 14:32:44,search,viewed page,mobile,Referred by Sales Rep
1e916e8c-16e1-42f7-8c5b-27a1b4b6a749,c9ec7873-191d-494b-a26e-6fdd996176c4,2024-05-11 15:16:22,2024-05-12 07:36:02,contact,shared link,tablet,Direct Visit
aac8d073-f563-45fc-9feb-72b647b2d90e,64f4df14-3c07-46f0-8cab-26648d3048c4,2024-08-31 08:27:58,2024-09-04 10:15:42,checkout,logged in,desktop,TradeShowConnect.com
c1c5a598-af1b-4871-b4a5-2706fe3687b0,a598abfa-95eb-46a4-a575-2da9c903cf78,2024-10-01 13:15:18,2024-10-08 01:20:29,home,logged out,mobile,Referred by Sales Rep
8a1ca4de-b4be-4d7d-bd66-348fae99e91e,18bc3961-b9f5-4279-9945-2d03c02e1621,2025-03-22 11:18:07,2025-03-31 05:18:26,faq,played video,tablet,Direct Visit
0fae6ff1-c14c-4c5f-adee-39470f9e11e0,c2a4ce75-0913-4d51-b15c-ab939c204c99,2024-11-13 18:53:59,2024-11-15 18:26:22,login,downloaded resource,desktop,TradeShowConnect.com
f2f1ee4b-c768-47b5-91f0-a44b160dae82,535b24ae-6c73-418e-b774-a3abe3ec39aa,2024-05-05 19:57:02,2024-05-12 14:35:05,about,posted comment,mobile,Direct Visit
f199c6e7-5cd6-4b1e-970b-74b5e0016f75,2b7ee28c-d288-48e0-a244-0101f9ed891c,2025-01-14 10:41:44,2025-01-18 10:58:36,pricing,filled out form,tablet,Direct Visit
6f31ccd0-9251-469e-8c6e-ce4263698377,3d6f3e2a-ffe1-4df9-be90-10940d628a32,2025-03-19 15:56:27,2025-03-21 02:40:22,cart,disliked content,desktop,Direct Visit
7af4eae6-eaa4-4e14-98a2-b4562ad9e806,86f6b7a2-e61b-49e4-a349-884cb0f92968,2024-12-16 22:46:00,2024-12-17 12:44:18,signup,clicked ad,desktop,Referred by Sales Rep
199622cb-9935-425f-96d0-e0f5fa740e45,7b4a669a-ebfe-49c0-92cb-0298107a6aac,2024-11-17 16:57:09,2024-11-26 13:32:25,product,liked content,mobile,Direct Visit
75b027b6-07f3-46a4-888b-3faf1f8d9a10,bb670138-4a6e-4b39-ac7e-17960bf60b06,2024-09-25 11:29:01,2024-09-30 04:06:39,reviews,navigated,tablet,LinkedIn
3d8581e1-5054-4a0c-86c7-cd42d6b11593,b23ef9a5-80d9-462f-945b-975a9ecf1f03,2024-12-31 04:06:35,2025-01-04 04:59:56,contact,viewed page,mobile,TradeShowConnect.com
0d79e405-2483-40de-86d8-15a535b16835,59b1cea8-afc4-4c89-abd5-7cdab590c334,2024-11-24 13:56:21,2024-11-26 10:02:11,signup,logged out,tablet,Referred by Sales Rep
375bf141-3338-4df1-8d29-958a926953ad,dbed3fbc-e40b-4d90-a27f-6807cf7ecc29,2024-05-11 01:37:50,2024-05-14 17:16:37,login,liked content,desktop,RobotWorld.com
652811db-591f-425e-b66b-c8349e1be99b,41a21a33-55f6-419d-8bbc-bbde0032e14a,2024-05-17 09:58:26,2024-05-21 22:20:44,privacy,shared link,desktop,Direct Visit
0a3ff014-3ec3-4150-abff-8e80a631e0bc,2862fc90-43e0-4d64-b5dc-262de44b2737,2024-09-09 16:12:30,2024-09-10 01:33:41,terms,downloaded resource,mobile,TradeShowConnect.com
0c673410-339f-47b9-80c2-b6e06a30b044,c626cf90-8c70-43bd-85cb-1f07984299fd,2025-03-29 16:29:45,2025-03-30 05:53:17,pricing,disliked content,tablet,Direct Visit
abe9cadf-c1b8-4e57-8b93-a3e847e662ce,725b2879-6b3f-44f7-8bb5-7ec0c3b3a912,2024-06-08 10:33:51,2024-06-11 07:26:58,profile,paused video,desktop,Twitter
97781b8c-8462-4163-9afe-5d81d574347a,b0ebcde9-c6df-4018-9110-d410f30bd935,2024-10-18 20:20:50,2024-10-27 00:36:48,product,played video,mobile,Direct Visit
5b2382bc-bd69-43f7-b3d6-6801cef8ad7e,0c68b10e-0d2e-4b0c-b386-c3bc817bfe9c,2024-09-11 01:26:19,2024-09-16 01:42:06,search,submitted query,tablet,TradeShowConnect.com
77397478-bbc2-4802-9a11-4a69efb7420f,ddd28011-84ff-4313-b4ec-43728108ee37,2024-08-06 11:52:51,2024-08-13 03:36:28,support,filled out form,desktop,Direct Visit
