invoice_id,order_id,customer_id,invoice_date,amount,payment_status,due_date,payment_method
2d82e910-7481-487d-a2e8-8a622f22ab6b,6391e117-e8b9-40b3-b624-a66bd1b8ff1e,4eafb63c-ef62-4c4f-a159-c7bccee27fd7,2024-12-17,513.08,Paid,2025-03-08,Check
36054749-92ee-474e-a424-090e8db062e0,6a135851-3d96-4924-931b-24250f01c7fd,81c6f4d5-bd8d-49f6-8f8f-046679e4105b,2024-12-19,486.81,60 days past due,2025-03-18,Corporate Credit Card
118e6d83-479e-4cbf-b083-d79512a0467f,e1f4696a-cc67-43dc-876d-a7737617ee3f,6f489b53-94d5-44f7-b90e-a8109cd5d118,2024-07-01,449.15,30 days past due,2025-04-05,Wire Transfer
573cabf0-6e6c-44bc-860b-64f08588e6c3,8dfba801-5f43-4c00-9b6f-92dec4fcd74e,e83c7460-6ba8-4c8b-ae2d-2ecc823117c3,2024-09-21,537.57,90+ days past due,2025-03-01,Net 30 Terms
fc7205fe-6caa-4a8a-b81e-88fd88467cd3,c56f7f8b-e99c-44ad-91f9-37ee4e5740cd,b1851725-7151-4eed-a249-e5addcdd8cae,2024-11-26,454.05,Paid,2024-12-07,Check
659462a5-48a4-4d8d-bb2b-96ddaeadbaa8,124ede32-e022-46e1-9c85-a03936239610,bbe6f86b-a025-4b85-b9e8-6eb33fbfa722,2024-09-18,623.59,Paid,2024-10-02,ACH
da12f696-51ab-45cc-95bf-f58ca4554bdd,a1e5c420-c838-4399-bf23-8bbc4d422297,4d8daa06-680f-4b3c-bdc0-8d940ab78212,2024-06-21,574.08,Paid,2025-04-19,ACH
05ee4d53-67dc-4c1f-a9f9-67e815d14b8e,1a722f24-49c3-4899-b8da-5cac3290ec32,f2cf2d75-242c-4f8f-85c6-aee576601ecf,2024-08-02,399.71,90+ days past due,2024-08-22,Net 30 Terms
2e88a09a-04ea-4b7a-a66c-7e2f9d324edb,8a40df9d-f162-4cdb-a363-cbb8f0ed246d,05fe0483-c1ee-4530-96da-588821974f9d,2024-05-01,528.02,Paid,2025-03-04,Check
97d50fa7-3a4b-4bca-a2b6-1a31b553738b,dd676c5e-57ff-4982-b4b8-4905701d3cae,a45a110f-0b5c-4c78-9b02-bc46db2b7a16,2024-05-17,518.40,Paid,2024-12-04,Procurement Card
6bb5ac19-2c05-4a76-8bab-583bc9f04cbc,e812d4be-f71c-4439-a62a-9c902a1947d5,bb670138-4a6e-4b39-ac7e-17960bf60b06,2024-06-05,504.43,Paid,2025-01-23,Procurement Card
9da832bb-a31b-41a3-9236-949c1f9432ec,4505b89f-f288-4a59-a14f-02ff69817239,63467f40-7108-4993-8e2c-dcde48088d38,2024-05-04,604.83,Paid,2025-03-26,Check
70e0a4b5-73b8-4251-a773-800cbdfe219c,5197cab8-ec30-48f9-bc6f-4e463a5e2a7f,0641d68f-7648-4882-90e9-0b791d837c36,2024-06-25,470.55,90+ days past due,2025-02-25,Net 30 Terms
cf83305f-4378-4a37-aec9-453a24cacf44,29770d38-4851-41d4-a131-377cc3d7082b,12870017-2ccb-4015-a05c-d78a050e57d8,2024-08-13,598.00,60 days past due,2025-03-08,Corporate Credit Card
42dd0e8b-1b1a-4cb6-9c85-762328ce9225,b38f971e-00f7-49b9-a65e-868e3d6dba37,27753b0f-ec23-42e0-8fed-e690ac675e37,2024-07-25,375.67,60 days past due,2025-04-08,Corporate Credit Card
f55d581b-fc75-4d2c-a7f5-5bd6db2668ad,15125b3f-8a3a-46a2-a743-9f769e261210,dcf47857-b2de-421d-b9a1-1d35b222fd3a,2024-09-08,403.04,Paid,2024-11-03,ACH
2d55f85f-57b3-4482-b998-235819e87c53,4a515021-8f1b-426e-b8f6-95d465b450e7,7fc477e2-c125-4ad0-8a25-9b59729e8b7c,2024-08-09,522.90,Paid,2025-02-01,Check
33a24eb5-7c57-4a4e-bec7-d53c68804bf7,25ea949e-4a8f-42d8-83fa-49823f64e603,a062a70b-ff45-4a75-bb1e-1ce0c79bd275,2024-06-29,576.46,Paid,2024-08-10,ACH
36cd27db-d143-4adc-a4c9-09851412dd29,2346c0eb-01b1-40d8-ada8-8960862c5807,e33c8eee-9074-4cda-ba18-85f1dce5adb0,2025-01-01,502.14,60 days past due,2025-03-19,Corporate Credit Card
c22fdd70-90cf-42f7-a39d-de37fbba0ddb,0ec8d807-0c19-47ae-8175-0aa556335528,0a8c00ba-3f06-4909-b482-56d578814f3d,2024-06-13,613.28,Paid,2025-03-07,ACH
cc61dd9d-5606-417b-84e1-22dc254ac885,832dddd1-2392-4de0-93c8-6768672aa87f,ac241b3f-f595-4415-83c4-1d322af8e12a,2024-07-29,406.38,Paid,2025-02-20,Procurement Card
0631ad4f-3104-4b1c-b1f4-5039d27ccbc0,daeda99a-d59b-4ab6-a1db-cb2a35b1b119,e5de94a4-7b39-4505-871c-5c5f5a53f601,2025-03-16,468.57,30 days past due,2025-03-16,Wire Transfer
77e603a7-1e56-4168-988c-791327604123,2dc0d316-c8bc-4c34-b35c-c5bdd9cb11ca,29037221-653b-4027-87dc-0b381583048e,2024-10-21,380.78,Paid,2024-11-25,ACH
d610f4a6-f79f-4adb-84de-ce85c8243d8b,29c3a691-dc6b-474e-9f10-c445acb38f7c,19756594-8646-4b19-b41a-ea45cdf6d6b0,2025-01-29,588.82,30 days past due,2025-03-10,Wire Transfer
e0598f6c-50e5-4fa2-a600-1e764d71052f,86d6c7fd-91fe-46a2-87e1-50527ff9045f,609a3d4f-b54e-41f9-9be1-511b735026ba,2024-09-15,544.22,90+ days past due,2025-04-12,Net 30 Terms
56be8cc0-e69f-4ebb-b30f-6aa0fe887b7d,ded98d0c-6e8a-4376-96a0-1011e1f9f9c7,716596fc-622c-44eb-891e-0d476497396d,2024-06-05,378.89,Collections,2024-10-09,Invoice Financing
c1f8f93a-eda2-46fe-90a4-dfa7a4808232,832aee4b-455f-43a0-bfa1-57f60f9cb9ad,a0d4bca1-0016-4cd6-9e3a-2bf55b268cee,2024-04-30,527.40,Paid,2025-03-20,Check
ded62371-0128-403d-ac59-ce0881e1e680,bdcb4f21-2a0a-435e-bd91-b5216b1d373d,2f1651ee-7d81-409f-9ed4-e1990469e285,2024-12-27,604.80,Collections,2025-03-17,Invoice Financing
ca24b063-4432-4532-80b0-2cd0eccb7123,0c78bdf6-34e3-4459-b1b5-049224bb0641,4ab2f357-da05-4309-9094-fcce7efe2f3b,2024-05-30,388.06,60 days past due,2024-08-11,Corporate Credit Card
e99922a6-f7ca-4377-bd53-ffcb05b49c45,10cd46bb-ec83-4e30-bb7d-308cff362b52,7b193ca5-3a10-4516-8aa2-f992802e619a,2024-12-22,615.81,Paid,2025-04-13,Check
e3051bbc-7884-40d0-bde7-099c3439408a,d386e9ca-7376-45ab-8e23-8d16878f042f,b8e918d1-9cc7-4173-9b6f-1bf88d39df7a,2024-10-08,585.48,Collections,2025-02-01,Invoice Financing
4a130966-9f3f-4f2a-b478-5e9238592243,11068ac9-d302-4b73-b2ff-17a4454fa411,7cf97134-6fd9-4df7-988a-6bca9cb0858d,2024-04-25,467.05,Paid,2024-07-19,Procurement Card
906e0d63-4a8b-4705-8c8a-e56c9ca8e32a,09648226-d1ea-4a57-a9f5-314410f93819,4811b3ad-2c8b-4ad7-a225-8fc71ef2eb42,2024-05-03,418.77,90+ days past due,2025-02-27,Net 30 Terms
d9857adc-669d-4d60-b76f-20ae40a5ff76,7f57ca2e-0c46-49b2-a0da-eae1be6450b7,eb7e4270-6851-4ad2-9fe3-7ba9090593b7,2024-08-30,581.04,Paid,2024-11-29,Check
a0a4d0bc-6039-4f89-9190-9438462351b5,73c8ca8e-8cff-493b-887d-2bcc3720836e,7e66b5c1-de49-4653-9c8d-0d912972d84f,2025-02-22,569.75,60 days past due,2025-03-19,Corporate Credit Card
33e6d3b2-af26-4cde-835b-cf134da67f0a,dd2b9bdf-62fb-4a3f-81ce-7264a4b078ea,56d2323b-559b-4a4a-b1d4-9e426f0fd8bb,2025-03-14,442.35,Paid,2025-04-22,Check
f693e0b3-6efb-49a4-b62a-ba16c3f0f3f1,1b27e021-566a-4afa-8a18-7715f7872a1b,fe4111a2-1400-4b56-8225-a54167ac19b3,2024-07-12,484.05,30 days past due,2024-12-27,Wire Transfer
e81bbbda-bbdf-402a-abff-722af8630f78,557f91c5-3627-489d-8ab2-ad7de80057f3,2a2c41a4-4719-4dfe-9b51-031ae675807a,2024-06-17,422.19,90+ days past due,2024-06-30,Net 30 Terms
d145fae7-b924-4e59-be48-e5740b81b7ca,336a01e1-4de6-4b9e-abc1-e4dd3842e1d4,f816f341-6644-434e-ae71-bc8d74aae6be,2024-09-04,564.58,90+ days past due,2025-03-06,Net 30 Terms
c83806e5-9e54-46f5-a8de-3dc9bb2aadf0,2685603b-5008-4a0a-904d-cd6d34009cfd,c9d4bdc2-75bf-41d4-ace4-bd683e8ccc9f,2025-01-23,421.51,Paid,2025-04-07,Check
3c164818-c57c-45dd-9f00-ce3b72424ee5,00676902-2fc8-4131-b71f-f23155aab1b5,b5d9cba9-f5b8-4dfb-8d7a-ffae86a4b403,2024-10-29,545.60,60 days past due,2024-12-11,Corporate Credit Card
e7aa0ffe-f26e-4844-b7f3-da871a39881e,ec6bde5e-42bf-427e-9a27-76a91998601c,d0d0b429-d099-4330-852b-6b4a30d5e0ce,2024-05-02,411.28,Paid,2024-05-16,Procurement Card
aabe4578-c4fe-4558-bb05-f9c2b18969e9,4ab10719-432b-46cd-870f-de67f670265e,13b0600b-34b4-44e0-a506-94b7854066fe,2024-06-28,551.94,Paid,2025-01-07,Procurement Card
6c0365f1-99c9-436e-8270-c953272b9965,8c0efc6a-1285-43c2-9d85-76604697262c,911a765e-0051-40d1-a573-9ffef0b21413,2024-05-14,588.83,Paid,2024-12-15,Check
0212303d-b0ae-47e6-8811-d61a2c78dedf,503c34f6-62a9-4c9f-9186-30b5b771e8ff,708011e3-4318-499b-85cc-a7e3f99a8250,2024-11-13,591.76,30 days past due,2025-04-16,Wire Transfer
b85760bd-1d50-4b2d-b162-0b9dc4fd34e0,ded9ca7c-d1c4-4d74-b3a3-f3bf323183b8,a41738a9-8381-4ab8-969a-bdf3e88eb138,2024-06-28,577.68,Collections,2025-02-01,Invoice Financing
12243667-462e-424d-8cf7-2e1d4f291219,247c0b64-8b5c-41e1-9410-34189e4ce36d,b257a14b-9d21-4d35-ac9d-f1e73790dd92,2024-06-04,538.60,90+ days past due,2025-02-15,Net 30 Terms
5a18d51d-ac2a-4def-b505-82eb083c29cc,9bb35316-2b1f-4455-919f-fa7806686512,b1e85cb5-381f-469d-81d2-4ef5dcb13dbe,2024-08-17,583.67,Collections,2024-10-08,Invoice Financing
d5b02979-4d82-41cc-bae1-f772b3e6ab2d,03820db0-5448-49c0-9ce4-c643771ceb80,1c0037ae-1421-4b4b-b0ce-f17553fe7492,2024-04-29,502.76,Collections,2024-05-23,Invoice Financing
d2cd728f-9a29-4e80-991b-72fb40861a8a,3f3ecdc3-84e7-4c15-8dfb-00c2deda7074,3c1b16ab-119a-4136-8f1e-c441a4918fde,2024-09-09,558.40,Paid,2024-12-14,Procurement Card
521346a5-df9c-49a0-9ca7-50024469634e,811efd64-b60c-4c92-8861-ddc88669e3ce,85466d34-b061-474e-b00f-aa5dbe94b3a4,2024-09-24,388.10,30 days past due,2025-02-02,Wire Transfer
6492d924-c36b-4c77-abba-97888e5d127b,4937431e-67b7-48fb-bccc-74a036e3ed4b,e5256bed-c5c4-45c1-9f6e-e964ed854d97,2025-01-12,375.55,60 days past due,2025-03-28,Corporate Credit Card
baeb1a85-7b35-4a75-9626-5aaee4e6d474,bae38617-6437-4066-abb8-d35c1645f026,7e344d50-e6ce-4569-b6e1-42e04d17d621,2024-05-04,452.97,60 days past due,2024-10-12,Corporate Credit Card
82f185da-d9e2-43ce-93d7-a60620282d3d,33a21b9a-f548-4703-8049-1b0a8bfff38c,ddda7a13-cd1e-4c35-b00d-ddfe949b2407,2024-10-20,407.27,Paid,2025-04-19,Check
0840baf1-f778-4299-9534-0ad399015408,159c5092-2caf-4d6e-8873-a669cf61b661,a53dd698-8e64-4c2d-97c5-d77c1a78596d,2024-07-31,594.22,30 days past due,2024-09-15,Wire Transfer
3434d852-2fac-4e6c-8db2-d86990cfec55,714237dc-0bed-4af4-bfef-3e1af9d78b2a,e99603c3-d20a-46e2-ac66-3bb37ebc73d0,2024-08-27,514.97,Collections,2024-09-10,Invoice Financing
459b0338-a7e1-4cea-92d7-fde986ce97c7,119b1acb-00a5-4725-998b-9ffd6a85633f,e106f892-9ca0-41cc-8e1a-d4ef4dcc2045,2024-12-13,377.48,90+ days past due,2025-03-07,Net 30 Terms
ce6b9cf1-7dfc-4c61-b380-980dff586c76,198a6404-d438-486d-8b0a-9359e9a86670,21f43bda-f883-4eb3-a7b5-2c6675e1a6f7,2024-12-29,485.86,Paid,2025-02-07,ACH
ac5c8fd1-642e-4a6f-bb6d-25e99052bc3c,5fd1ba15-c504-40f3-a2e0-c69832bf46fa,a6623aab-61fc-49ba-95d5-d776b46ff82b,2024-04-24,413.22,Paid,2025-01-30,Check
37683c04-0212-45f8-85a4-76a0ece56636,ed57fcc0-99f6-4ad5-9791-2c213c9e7db0,10319f39-2a1f-4aae-bdd4-9b30ca6e5eee,2024-05-05,430.92,60 days past due,2024-05-20,Corporate Credit Card
57bba33c-d574-430a-b87a-dab12f1372f8,1f221fbd-4596-4d69-9a25-cf677567ced1,f2c84ac9-a631-4676-a44c-30e8c934df58,2024-07-28,485.06,Collections,2024-11-14,Invoice Financing
bc20f805-bcac-49cc-9a20-576bb4b9cef4,f05707ed-b8b2-4b66-a627-07b32f7b1708,043f3503-5842-4c59-81df-35b30bc547f1,2024-12-10,614.17,Paid,2025-02-20,Procurement Card
a36f6514-3d9d-426e-8524-c3b7a01043c5,fc29fb3a-5670-4ef9-b1fa-c46f47e773eb,b92d9cb3-5836-4172-9ff1-db24773181bb,2024-10-06,593.71,Paid,2024-10-22,ACH
48203166-0d40-476e-81bf-601d2688ed14,27f0e6c6-6bc2-47f3-bd2b-884a9c7dabb8,244337f2-6d60-4bf1-bedd-af5f54e424b7,2024-06-19,437.91,30 days past due,2024-10-15,Wire Transfer
ea57a5fc-b30f-47af-9f95-e570bf5dc905,430075c4-6780-451d-817a-e60d7ace9366,1a32ad18-cc50-4fbd-b908-e34bfc7fcc4c,2024-09-12,571.11,Collections,2025-01-25,Invoice Financing
05366981-909c-4b78-9c26-b933de200e34,86fa9681-59c6-4de6-bde8-6e35f65cf37a,ab040427-44a2-4980-a50b-ee8d10cdb788,2024-08-23,382.77,90+ days past due,2024-11-25,Net 30 Terms
5bcf6dd8-c356-4d76-ae16-3aafb4443938,0e494299-983f-46ff-aae6-39a5aa63c060,c758a909-ebf9-4e84-9b1e-446a5622d8ca,2024-11-30,412.01,60 days past due,2025-03-10,Corporate Credit Card
5baacb1b-59e3-43f3-8d53-40ab28d55eb1,7bd63877-9987-4b7b-9a90-80d3738bc2e5,4337e102-5967-4548-8f9e-0a6e08caa2aa,2024-05-14,465.43,Paid,2024-07-06,ACH
9a23e940-b4b9-4bac-9de3-15fa5aa25b8d,167d7356-ab0e-47c1-8d7f-2db471ca83ad,e27c1e66-03d9-4583-b351-5b09d9f92fec,2024-05-19,624.72,Paid,2024-08-14,ACH
8bde78d8-39c8-46d1-b796-dd8c7f89143a,7d811168-2151-4358-8ec9-0324dc700063,546a2a82-b6c9-4eda-b02d-46bf03c710ea,2024-07-07,550.69,Paid,2024-12-10,Check
5c9f5a8a-485e-4a09-a982-e109034afcf8,594fc9aa-84f5-43bc-985c-12e5128e10f7,2905c11e-3967-491d-ac6e-54b46439e5e6,2024-08-14,558.87,30 days past due,2024-11-21,Wire Transfer
c17db00e-bcc3-4644-922b-f9c41a2a3f29,76f84c4c-9192-4946-989e-d89ea87b7093,1d65c4c5-1804-4792-bd1f-fc0c9ca3d88b,2024-06-05,376.71,60 days past due,2024-10-22,Corporate Credit Card
655ccd86-8fe5-4b4e-8b24-440228e4a75b,ed417913-6df0-4af8-850f-4348fcae9115,2d3967ca-9d88-48cf-9eba-5785aca78cac,2024-05-23,380.11,60 days past due,2024-08-26,Corporate Credit Card
af30942d-d7b8-44b7-914f-cfc2fe7dad5d,8b2c6bb8-a57e-44fe-b3bd-3f23d1414fcb,e56e2898-18da-4067-bd68-dbcc90b96240,2024-08-01,569.57,30 days past due,2025-02-21,Wire Transfer
5b867296-cebf-4d1f-a7ac-6ff6f6904db8,1fc566aa-2f4e-41c8-a13e-fc52534fa347,3d77e938-92bf-4f90-8bee-348dca7cff65,2025-01-29,525.56,Paid,2025-03-06,ACH
b5e00f58-bc37-489f-9709-73576659402a,66e27f26-d9fb-4c93-9d99-8818da16ae2c,69169dcc-4aef-425b-87bc-b34eba46a304,2024-04-28,577.85,Paid,2025-04-18,Procurement Card
4f085120-8093-49a9-982a-0274df882c9b,d1db0501-85fb-4799-a0fb-49fc7167960f,74c5d576-dc4f-42cb-9a24-5c61ee52bf46,2024-06-16,584.43,Paid,2025-04-08,Check
6b5f4457-9255-41d5-bd1b-afb6aaac6044,e90313d6-5aa8-4c45-b195-acec21c120bf,0f3e5804-f949-4fcf-a214-28b064da21a0,2024-09-13,387.71,30 days past due,2025-03-01,Wire Transfer
4193f217-e812-4bae-8442-c0481db09af1,7f1ca6ed-7a78-429e-a630-0171e5187c9e,f9b01d85-5a54-436c-8bb6-0877e688320d,2024-11-27,439.41,Paid,2024-12-10,Procurement Card
6ac1d00a-76c5-483a-a703-ad15706a791a,00070cb8-aa5b-481e-a999-4df77fd4be9d,6d9d8782-a9fc-4ee2-9d28-4d9e6fb26c15,2024-07-23,456.27,Paid,2024-09-19,Check
97a59b3f-0137-42d8-ac21-469125fe487d,4a6ff9a7-e54b-4cbc-bc8e-3f0e200b6893,f82300d5-eba8-4693-9aa4-2c942ff0eceb,2024-07-18,588.16,30 days past due,2025-03-17,Wire Transfer
e59b281e-8791-487c-b16e-959370ef2669,52d1517c-c5ef-492c-aee7-07ecd28570f2,f1fcb8d4-2984-4714-9eb2-d5a04965c325,2024-05-29,426.52,Collections,2024-10-03,Invoice Financing
95f07bdd-83b5-4b07-9dbd-01977d1d6dc4,0186072b-d1e4-4dc2-9fd0-0dd8b10c2f08,cd5d524b-a3df-4937-9a95-acfaaeb42ffe,2024-07-19,609.62,90+ days past due,2025-04-09,Net 30 Terms
2dc18e0e-d2ac-41f3-be4b-58ba4c895d5f,5d2d09b6-1a2c-4b42-be5e-ad8eef9c7082,e3904f8a-5c32-41e9-b2f5-a754c3a6922f,2025-02-03,413.85,Paid,2025-03-25,ACH
93ebb136-e04e-48eb-842b-bfa023516146,4b8d5fb3-c9ef-49e7-960f-6a8283d0f4d8,3d0069b6-dec9-43df-a2ab-5d94ea8c8a4c,2024-05-27,478.85,Collections,2024-08-02,Invoice Financing
edfede80-7fd6-4cd7-9a59-6c428542ca6a,184e3c07-0153-4080-a546-3f9715a8199b,6483d113-30c9-45bb-a46b-8b93c598b5cb,2024-11-06,457.51,Paid,2024-11-21,Procurement Card
6a488e3e-e608-48e1-8033-6b00b2d3fd0d,084ec24c-e806-4cd8-8fd4-f10626646654,6aa28237-6f13-454a-a2b1-03987fef1512,2024-05-31,429.57,90+ days past due,2024-06-08,Net 30 Terms
10679556-8afe-4bdb-91ed-3e13d8824f72,823b8068-f223-4a69-952c-0639f5e7c953,339a17a0-01a1-4811-a7a2-7ec547db5697,2024-04-25,467.69,60 days past due,2024-08-02,Corporate Credit Card
e8d7b412-19de-44d9-96d4-4f02053f8ac5,2a8a7dd0-ed0c-47ea-a7cb-d2ae6ace164c,f15a9d34-881a-4bcd-8607-db149e967a12,2024-08-24,620.33,Paid,2024-11-20,Check
7788519b-3e37-4ad6-94c5-9c9777cbf927,5c1ad2ec-1630-468c-b43c-a34d7cb7bc0d,9f4202a0-62ab-4a34-b7fb-9bc88d586ba6,2024-09-28,565.26,Paid,2025-03-29,Check
906b3542-62f0-4371-b04b-21cbfe382f7b,4acf80bb-9600-4cd7-9a72-fb4c41fb5002,50a366f9-dc29-4799-a4ed-637df4eb9829,2024-12-05,590.72,Collections,2025-01-13,Invoice Financing
9efff974-5ba2-4530-a6e5-7fabc89ab918,f3123027-b1db-40cd-a7ec-e50d2862cdf8,186d3cda-0c47-4d8b-9be3-21627fe43142,2024-05-19,618.99,60 days past due,2025-03-18,Corporate Credit Card
633dab92-0382-4fc2-8893-5cac63419351,6e56d3ed-faad-4b77-a815-9028f1f0679c,f1049b3c-53af-4b5d-b705-16057f455258,2024-07-16,443.11,60 days past due,2024-12-22,Corporate Credit Card
0f439430-9e01-47e1-b3c6-8e625f8f188a,72a2aa5f-397c-46a8-bdcc-64933564194b,819bf807-c791-43c6-827e-cad4ce0167a2,2024-08-31,577.37,Paid,2024-11-02,ACH
95ad217a-0c7e-45fc-ae3e-f76503c21474,7d8c4575-8e9a-44fa-82c9-9ae61ad99037,2639d4d1-5ed8-46dc-8eef-b7a52cedaeff,2024-10-19,494.45,Paid,2025-04-05,Check
ea801d7f-94c7-4476-8f93-75e78e3111a2,6bdaa5b8-d15c-4d28-bd2e-94a1258b8b09,4313d48c-824d-48b5-b5f3-29d0bf6c45bf,2024-07-22,443.70,30 days past due,2024-11-26,Wire Transfer
1f0e4463-43d4-4183-9f80-f8fb1654df47,24eab5f9-c7c3-4495-817d-4df0eed32f75,95dc19c3-9deb-4720-bd3a-916e540a8162,2024-06-30,543.27,90+ days past due,2024-10-24,Net 30 Terms
c8ea3fea-27e0-4bd9-bf37-11de3a6e31a0,e9519649-fd74-4b7e-9d45-f9f8021ad658,40a7de46-8a82-4ba4-a556-7e6a7b7df411,2024-08-23,604.02,60 days past due,2024-10-20,Corporate Credit Card
143240ea-6f11-49e2-a689-81ee4b7cd223,1dd0b707-0fb8-4591-8ae3-4c0870663039,a801678b-d42b-4ebf-92eb-2997c290359e,2024-10-17,443.45,Paid,2025-01-10,Procurement Card
6226eabd-68f0-45b6-8cf7-ff505717e5f2,e3e0509f-9744-43d1-9e51-2d20c1e8eeb2,48c79dff-703d-456b-a54a-cd2bd9e66030,2024-07-09,468.95,Paid,2025-03-01,Procurement Card
5aaa6a27-18f6-40e3-9ae6-6eeaf5e807bb,62e18f79-7bc9-4767-b38b-6181ea817487,82eb4721-7a28-459a-a96a-0553aafc7d7f,2024-05-01,432.06,Paid,2024-11-20,Check
0987b269-d620-481f-9a09-b1ea69a5dcae,871db69c-7ad8-464c-a0cd-2d0a81ba6f59,eebe32ae-27f7-4265-a1a9-dae54c37aa48,2024-05-15,382.76,90+ days past due,2024-10-18,Net 30 Terms
62778581-356a-4972-a3bd-5b254eac1767,96a944ad-85eb-4812-8219-a7ee00b4e743,9acfa70c-4ae9-45c1-8277-98250ec9113f,2024-04-30,395.19,Paid,2024-07-11,ACH
fc6f7299-f670-4d7f-830a-28caee26d273,67b85eef-a718-467f-a639-882278937c3a,7d003591-f910-4000-9fe0-6a197063b333,2024-06-13,535.30,Paid,2024-10-11,Check
7f69d270-3c9a-48f8-aae8-afbe4e0e251a,171e0233-49c4-452d-8980-2e68fbeb6a45,c6c255fd-aa96-4b3c-9ac1-e9ff0fa4e872,2024-11-14,442.65,30 days past due,2025-04-13,Wire Transfer
570f3c6f-7be9-4c89-ab73-da07e8b7cc6d,9b110404-73b6-43ce-af7f-3f45af129ebf,c3f209cd-b4d4-4a69-8cb5-f4541dfc33f0,2025-03-22,390.52,60 days past due,2025-04-04,Corporate Credit Card
8ae8404d-ff8b-4de5-9879-27ac5b6ffd7e,4a9714af-e82a-40c3-bbd5-bc62c606774c,8ded06cc-ed59-49b8-b34a-ef43aaa2addf,2024-08-02,398.51,30 days past due,2024-10-02,Wire Transfer
eabb90bc-dbc1-4f74-9684-7fb4f3a19f00,a9516744-376f-4b3a-a6b1-dae16611b57a,893a5d09-4afd-4259-a943-f88c458a33fa,2024-06-18,624.59,Collections,2025-03-28,Invoice Financing
b4abe9d4-28aa-4803-8ede-162b0133541b,be20b67e-0631-4825-852b-7d40f5947ee3,2e7f1e0a-08fe-4b35-a36c-d68b7c0d5d15,2024-06-17,613.33,30 days past due,2024-07-28,Wire Transfer
22ea47c5-6896-442a-86f2-2e798ad8d3a4,3202da4d-09d7-42d3-9488-f91930894311,1f6b6eee-ad73-494d-a789-c2b4a9dfd6cc,2024-07-01,452.99,Paid,2025-01-29,Procurement Card
164aa02d-8107-4ae9-8adb-d0333b4d88c4,9b785b81-d5ef-4dff-b900-1293b9863184,0aa0a27e-8b9a-4ad5-91d3-14af5bdcd91e,2024-07-16,390.78,90+ days past due,2024-09-02,Net 30 Terms
78ab854f-5f6a-47b6-993e-e9b515be941c,4bacb378-036b-4ca5-94eb-6eee82e1779a,f8ef0adb-4b61-4383-a4d3-05fea2a1cfef,2024-05-04,472.30,Paid,2024-06-19,Check
090eb82b-038c-403b-947a-aa11568f5cfb,6df6ff36-3050-4105-b413-beb6c09907fd,be09d0f4-f637-4a29-9f9c-74c2897cde8c,2025-02-02,613.06,Paid,2025-02-05,Check
344976dd-bb26-4d54-a2a9-68f0fe2a0790,dafb8c3e-03aa-4c9d-a9d3-4bd5749d067d,f577b4af-5592-4819-900f-985b951a0c6a,2024-06-14,398.01,Collections,2025-02-07,Invoice Financing
4cf11ab0-7da8-4015-80bf-dddb31208c68,7435dbd0-ed38-4ec4-a184-71b903bbfb26,7bfba0d5-b1b6-4a52-8c1b-938111220e97,2024-06-03,564.16,30 days past due,2024-08-06,Wire Transfer
8d3b4c09-e624-40f2-82ac-1b65666b216e,151b8e22-3bf8-4bef-84b0-7e472f303a8c,7b027f98-db36-4d82-ad2e-b474b6721760,2024-12-23,560.60,Paid,2024-12-31,Procurement Card
071e001c-1000-400e-8400-e740b38995b0,f512eb4c-f741-40f9-9d71-fa1465c852c0,a83056c6-a760-4fe1-b305-3923e716a9d0,2024-09-06,557.19,60 days past due,2025-02-12,Corporate Credit Card
86f45cb2-b379-4bca-8bc3-692fe1803ba0,44abc5b1-9e4b-45d8-9f61-39bd5adfe49e,afc8ed63-ae3e-4e7a-9008-e7c1ff9ca5ad,2024-05-22,548.57,Paid,2025-01-01,ACH
15de0cf7-e174-458b-a88c-410211de9c8a,de808231-d5cc-42c4-8883-f6f666455b51,85549308-6ac3-423f-85bb-dbc0a451116c,2024-07-23,507.14,Paid,2025-03-28,Procurement Card
b05df99f-f0d8-4fad-b2af-9ed29dca2d19,e264dfcc-eb0d-4b76-9e63-ef0c1130a9ed,017a8c91-978a-4d1f-a804-361318b6b1af,2024-05-24,430.08,Paid,2024-12-19,Check
5d491929-303c-41dc-8482-ffccd588c62d,7e6e4a7e-6b7e-4022-baa3-0e1548dd209b,3fc2d843-7aaa-4627-b9e9-0af66179061b,2024-04-24,512.52,Collections,2025-02-01,Invoice Financing
53bea405-0377-4eb7-bf8d-c8f7b37ff037,0e87bbaf-59d6-4a54-b757-9d41dda51368,51271f9a-d172-4c22-9429-e87bd9177218,2024-04-25,548.96,60 days past due,2024-12-08,Corporate Credit Card
2169e3d1-099e-4b49-a902-dd8ae8836a3d,72fea5c6-752c-44a2-b27b-5a926fe07053,897f8f85-10ef-4936-8368-3d3049cd4386,2024-12-04,390.70,90+ days past due,2025-02-14,Net 30 Terms
a9f78d7a-ea94-4bbf-9f09-0c309c7afd03,bfd858a4-47ff-475b-b77c-485f678d13e0,5e0f1f48-fb4b-4ec4-9f03-55e909e57405,2024-09-30,436.34,Paid,2024-11-03,Check
f3e0d812-738f-4959-8451-9e2bf0123124,d1ad2c2c-4472-4112-8838-56f8e72b2203,bd15f0d2-39a0-4aba-83df-708aadd0ed00,2024-05-27,456.92,60 days past due,2025-01-30,Corporate Credit Card
